Frequency (Hz),Trace 1 (dBV)
66381.8359375,-66.037855205554536
66406.25,-69.836405410213615
66430.6640625,-72.545448644341974
66455.078125,-65.416778092807164
66479.4921875,-62.849824397323964
66503.90625,-64.274666337885506
66528.3203125,-76.930089830785221
66552.734375,-67.092657860631192
66577.1484375,-62.501311307156726
66601.5625,-60.834342575480811
66625.9765625,-61.319979201534579
66650.390625,-62.389323617280695
66674.8046875,-62.580574340727317
66699.21875,-64.241885332497077
66723.6328125,-68.489811809516553
66748.046875,-76.56985863024272
66772.4609375,-96.325550500962095
66796.875,-83.339257232238495
66821.2890625,-75.5774738526177
66845.703125,-70.221463496872559
66870.1171875,-68.080932155759101
66894.53125,-72.434425901533729
66918.9453125,-81.104502811649795
66943.359375,-79.48545656087262
66967.7734375,-67.790536232188316
66992.1875,-64.304816958377259
67016.6015625,-62.062390657707965
67041.015625,-58.933229465260133
67065.4296875,-57.651089146713225
67089.84375,-58.890334994369809
67114.2578125,-61.894852787235436
67138.671875,-66.755482660397902
67163.0859375,-70.727977166995814
67187.5,-70.976552577097578
67211.9140625,-75.371433004764782
67236.328125,-76.430999681406874
67260.7421875,-74.152036000982108
67285.15625,-72.284979649847415
67309.5703125,-77.90657606275316
67333.984375,-84.045873106753618
67358.3984375,-76.806538265029758
67382.8125,-79.713051842800127
67407.2265625,-76.577685459882531
67431.640625,-73.894697022137706
67456.0546875,-70.58070451203551
67480.46875,-65.301240729007063
67504.8828125,-63.000006062518885
67529.296875,-62.553056234772548
67553.7109375,-65.205253542728755
67578.125,-71.338697538872523
67602.5390625,-76.207437474037164
67626.953125,-76.292025474247012
67651.3671875,-68.41426994010061
67675.78125,-68.132640532533657
67700.1953125,-69.642212175632537
67724.609375,-74.016766249570878
67749.0234375,-68.302152576666799
67773.4375,-65.927011334387458
67797.8515625,-66.022474717135211
67822.265625,-64.864061930729903
67846.6796875,-64.055465977717176
67871.09375,-63.508654203120976
67895.5078125,-64.64094095483992
67919.921875,-69.090164110418385
67944.3359375,-76.288142952180181
67968.75,-67.80492226153045
67993.1640625,-65.918384832080477
68017.578125,-67.606800008561891
68041.9921875,-69.89023184882393
68066.40625,-69.928912188071052
68090.8203125,-68.989151806355991
68115.234375,-68.269407973213063
68139.6484375,-67.397917326242435
68164.0625,-66.460605329504261
68188.4765625,-65.015334484310173
68212.890625,-65.178354584252645
68237.3046875,-66.683104476146454
68261.71875,-71.715246412420143
68286.1328125,-75.582892584427697
68310.546875,-75.541316648414522
68334.9609375,-73.222456715797591
68359.375,-73.687905856122057
68383.7890625,-72.74424083299381
68408.203125,-74.610445331926257
68432.6171875,-70.08589162712974
68457.03125,-67.286235260592122
68481.4453125,-69.329335975755228
68505.859375,-71.2383394974743
68530.2734375,-75.679075428999724
68554.6875,-68.10630572386178
68579.1015625,-66.686687261990414
68603.515625,-69.47560455809564
68627.9296875,-72.331202327421963
68652.34375,-73.412926437797424
68676.7578125,-70.787813888681825
68701.171875,-70.032495767463672
68725.5859375,-70.25224682198116
68750,-74.294939927941982
68774.4140625,-76.043241504260052
68798.828125,-70.177585856824493
68823.2421875,-70.231374646314578
68847.65625,-67.852641186953321
68872.0703125,-65.656478061049171
68896.484375,-65.730105611406856
68920.8984375,-65.626247538405238
68945.3125,-65.282875559348312
68969.7265625,-65.322896406660348
68994.140625,-65.818134684469939
69018.5546875,-66.897309920907333
69042.96875,-66.994804208031184
69067.3828125,-71.505985707591194
69091.796875,-71.628658221950616
69116.2109375,-71.606081264731529
69140.625,-72.071133690806434
69165.0390625,-66.951356195008373
69189.453125,-67.240907826782575
69213.8671875,-67.922193084017437
69238.28125,-69.598309331131119
69262.6953125,-76.075701909298985
69287.109375,-79.344696700854996
69311.5234375,-73.617249765505917
69335.9375,-68.389689663915632
69360.3515625,-64.871284873515108
69384.765625,-65.674149340017522
69409.1796875,-70.047633938963173
69433.59375,-77.605209001756975
69458.0078125,-85.497642955226013
69482.421875,-73.386845351879956
69506.8359375,-70.557425892347482
69531.25,-68.122666190584951
69555.6640625,-66.739613268683371
69580.078125,-70.138583236148847
69604.4921875,-76.400891423468892
69628.90625,-69.218326931317819
69653.3203125,-66.026167617341571
69677.734375,-66.734272594109854
69702.1484375,-70.892864671377083
69726.5625,-75.303691598617121
69750.9765625,-66.193753678996643
69775.390625,-63.330437625160499
69799.8046875,-64.101758727237609
69824.21875,-66.134844135561224
69848.6328125,-69.42340650963304
69873.046875,-72.834386743804515
69897.4609375,-74.433085350819056
69921.875,-76.253667539327552
69946.2890625,-75.132536758610073
69970.703125,-70.645401672193614
69995.1171875,-70.490649370244739
70019.53125,-77.270059752935197
70043.9453125,-89.286506353544269
70068.359375,-78.679241725518438
70092.7734375,-71.463738012518206
70117.1875,-70.462121817225551
70141.6015625,-72.327973891469966
70166.015625,-76.07897258553956
70190.4296875,-95.068800683143593
70214.84375,-77.611116070545791
70239.2578125,-72.460114376406054
70263.671875,-69.807446167917135
70288.0859375,-67.999795757635695
70312.5,-69.247591405806546
70336.9140625,-71.189978915190352
70361.328125,-67.665122657921998
70385.7421875,-64.339713238499698
70410.15625,-63.449662735810819
70434.5703125,-64.480041697513499
70458.984375,-67.362120284625377
70483.3984375,-72.553288925530978
70507.8125,-76.053739323526798
70532.2265625,-75.530522141190104
70556.640625,-79.425732062320563
70581.0546875,-88.660226650116641
70605.46875,-72.979871176752212
70629.8828125,-68.235147525431742
70654.296875,-66.198783333197341
70678.7109375,-66.034572994072377
70703.125,-66.757859817622048
70727.5390625,-66.510265478581687
70751.953125,-65.713425095472786
70776.3671875,-65.000118863657818
70800.78125,-64.409371683832347
70825.1953125,-64.722261057567763
70849.609375,-67.019612270852633
70874.0234375,-75.598117416628384
70898.4375,-74.361975025315644
70922.8515625,-68.259054175309416
70947.265625,-63.804082414643574
70971.6796875,-63.311975371421482
70996.09375,-65.741098885544474
71020.5078125,-68.113644686423072
71044.921875,-73.401572743890682
71069.3359375,-78.076417244493115
71093.75,-75.15090947246324
71118.1640625,-72.672597367478119
71142.578125,-69.411630604524092
71166.9921875,-67.324357476876216
71191.40625,-68.138352285702013
71215.8203125,-71.259080693780561
71240.234375,-77.721679123921717
71264.6484375,-81.534506242318017
71289.0625,-77.085504800589206
71313.4765625,-73.783672048575809
71337.890625,-74.821808039632273
71362.3046875,-78.009491846128128
71386.71875,-79.431017013612475
71411.1328125,-81.647350067745833
71435.546875,-74.449368013562676
71459.9609375,-73.02092572204387
71484.375,-72.718663501484272
71508.7890625,-71.280294176751312
71533.203125,-68.769378979459333
71557.6171875,-66.260620918151318
71582.03125,-63.7653521289662
71606.4453125,-62.494021985807748
71630.859375,-62.457946643919165
71655.2734375,-62.995438182349162
71679.6875,-64.73576049230337
71704.1015625,-67.282541764335463
71728.515625,-66.325966204137558
71752.9296875,-65.145882551904236
71777.34375,-67.006199127195103
71801.7578125,-70.012349531984114
71826.171875,-70.952946270532365
71850.5859375,-70.831786480751305
71875,-72.408687113816754
71899.4140625,-72.465899855678629
71923.828125,-71.013470705162987
71948.2421875,-71.335689098041172
71972.65625,-67.677577014603969
71997.0703125,-65.588957363963587
72021.484375,-66.794129897164012
72045.8984375,-69.512043150508617
72070.3125,-74.798277733303564
72094.7265625,-83.300927744179006
72119.140625,-71.898122471410687
72143.5546875,-68.734650452618155
72167.96875,-69.241846068588956
72192.3828125,-70.92225303418968
72216.796875,-72.32163813634422
72241.2109375,-68.942531320903456
72265.625,-67.286924256329598
72290.0390625,-67.278144800353104
72314.453125,-68.576274702160276
72338.8671875,-68.58213959909898
72363.28125,-66.357500854137314
72387.6953125,-66.4794535129287
72412.109375,-70.343498418576388
72436.5234375,-85.426546588881166
72460.9375,-77.954910517872818
72485.3515625,-74.199339384674488
72509.765625,-73.342365652793063
72534.1796875,-74.051193541526814
72558.59375,-75.280923940729991
72583.0078125,-75.314704594463237
72607.421875,-72.471338293044184
72631.8359375,-69.846005348200521
72656.25,-67.794773694299096
72680.6640625,-65.938573115432575
72705.078125,-64.020557555506386
72729.4921875,-63.346120336849452
72753.90625,-63.45165043067319
72778.3203125,-64.52740729624216
72802.734375,-68.760345872325161
72827.1484375,-79.235205606525554
72851.5625,-72.95893783459691
72875.9765625,-67.657571869527132
72900.390625,-66.02353201836344
72924.8046875,-66.793856172194793
72949.21875,-68.588838107743342
72973.6328125,-71.593147880072507
72998.046875,-77.245623998067458
73022.4609375,-77.514662548528264
73046.875,-73.457213766856341
73071.2890625,-73.199197968648804
73095.703125,-70.869623573615129
73120.1171875,-71.314904265951014
73144.53125,-75.092097886028
73168.9453125,-77.526815042897127
73193.359375,-80.14054996522917
73217.7734375,-73.780164657661686
73242.1875,-67.817290138994323
73266.6015625,-64.773603034489639
73291.015625,-63.09822961555583
73315.4296875,-62.733978107973279
73339.84375,-63.950831910682169
73364.2578125,-67.532881807716066
73388.671875,-75.453181792429589
73413.0859375,-78.458981062178481
73437.5,-71.160018259139079
73461.9140625,-67.544307741624223
73486.328125,-66.143861559597511
73510.7421875,-66.449312047825586
73535.15625,-65.928310677335674
73559.5703125,-63.889949022552756
73583.984375,-63.08118788773065
73608.3984375,-64.16331845912697
73632.8125,-65.615759992036345
73657.2265625,-67.588276742921295
73681.640625,-73.85860414333888
73706.0546875,-78.724395112666642
73730.46875,-72.10196287644429
73754.8828125,-69.130783313015073
73779.296875,-69.011857753032203
73803.7109375,-69.098415476196436
73828.125,-67.945693779341624
73852.5390625,-67.539913752057728
73876.953125,-70.450907717561378
73901.3671875,-75.226058722093271
73925.78125,-76.272148181276236
73950.1953125,-73.052294454220473
73974.609375,-71.713281639168926
73999.0234375,-72.818886176296346
74023.4375,-73.856314391075401
74047.8515625,-71.688662602178425
74072.265625,-71.235735394681214
74096.6796875,-71.964033526961742
74121.09375,-70.029373603665888
74145.5078125,-68.771326861010095
74169.921875,-68.529405494417773
74194.3359375,-70.010678148660347
74218.75,-71.667741887005121
74243.1640625,-72.422780924469919
74267.578125,-70.700689161800071
74291.9921875,-65.44984586164189
74316.40625,-62.373198888326115
74340.8203125,-62.724182762137239
74365.234375,-66.237241720896748
74389.6484375,-73.241617465841216
74414.0625,-79.30611312079759
74438.4765625,-68.172149622343525
74462.890625,-66.957878111900712
74487.3046875,-67.758561232160858
74511.71875,-69.186318360841142
74536.1328125,-72.887087113397172
74560.546875,-68.863329656417761
74584.9609375,-64.40277446992701
74609.375,-63.808633765361726
74633.7890625,-67.856770951915706
74658.203125,-73.917235115876437
74682.6171875,-66.465659515297034
74707.03125,-64.248965610974665
74731.4453125,-66.047479573260148
74755.859375,-70.478167310339288
74780.2734375,-74.219853140476715
74804.6875,-75.795987524878598
74829.1015625,-81.853681162522889
74853.515625,-84.094345596530232
74877.9296875,-79.016113635827438
74902.34375,-76.134958688342323
74926.7578125,-72.476637973769272
74951.171875,-72.20387983560029
74975.5859375,-75.614284330657696
75000,-74.11884402414465
75024.4140625,-73.022397125718214
75048.828125,-83.357618744760828
75073.2421875,-74.058573484938137
75097.65625,-67.276648373770172
75122.0703125,-65.287582343535547
75146.484375,-64.612282005250762
75170.8984375,-65.329142399679341
75195.3125,-68.762736972972121
75219.7265625,-71.137991440072241
75244.140625,-74.584638812977772
75268.5546875,-76.537573718283269
75292.96875,-66.336817216459437
75317.3828125,-62.800568256986288
75341.796875,-61.40979544293338
75366.2109375,-62.469980643027093
75390.625,-65.697475069151224
75415.0390625,-70.007399839747876
75439.453125,-73.531712830349264
75463.8671875,-73.789230593696672
75488.28125,-74.075736869062879
75512.6953125,-75.790200515287466
75537.109375,-72.771440986209413
75561.5234375,-69.548598076691519
75585.9375,-67.760889397120891
75610.3515625,-66.806375971351912
75634.765625,-65.962713463146059
75659.1796875,-66.026991677044677
75683.59375,-67.704997959461579
75708.0078125,-67.474156615708324
75732.421875,-67.062388460496649
75756.8359375,-69.120236700709427
75781.25,-69.81336936339936
75805.6640625,-69.791966465770145
75830.078125,-70.878185548544195
75854.4921875,-70.312262592066205
75878.90625,-71.079779182853073
75903.3203125,-76.693020839803751
75927.734375,-75.167268681984638
75952.1484375,-72.401741676756203
75976.5625,-69.205435572531371
76000.9765625,-65.715835967782738
76025.390625,-65.245470589884548
76049.8046875,-66.912188714516731
76074.21875,-67.15214689119199
76098.6328125,-65.532730361678574
76123.046875,-65.139114378185624
76147.4609375,-65.941376495716952
76171.875,-68.85081760763839
76196.2890625,-76.084140948237689
76220.703125,-75.494638468993585
76245.1171875,-74.280687414190623
76269.53125,-75.682820834828647
76293.9453125,-74.489319629631609
76318.359375,-76.907433784163942
76342.7734375,-76.867481378242701
76367.1875,-74.130877104494715
76391.6015625,-72.209954086915857
76416.015625,-73.170601724504749
76440.4296875,-74.010229061665626
76464.84375,-75.995597994575462
76489.2578125,-80.372225245478162
76513.671875,-80.995158835018742
76538.0859375,-80.296174797412831
76562.5,-81.822077906702404
76586.9140625,-76.451159790858924
76611.328125,-71.700107206634399
76635.7421875,-67.964618382319586
76660.15625,-67.545845297789086
76684.5703125,-69.124068001755802
76708.984375,-69.848809545170042
76733.3984375,-69.509094586931496
76757.8125,-71.523979618788161
76782.2265625,-75.438151119588824
76806.640625,-74.396497165367265
76831.0546875,-69.138282356207966
76855.46875,-68.105137216932903
76879.8828125,-68.238036571905255
76904.296875,-70.309186507515577
76928.7109375,-73.41645693563818
76953.125,-72.375435742760402
76977.5390625,-69.222747619765769
77001.953125,-68.053181874530381
77026.3671875,-69.60512596634382
77050.78125,-69.778195609560157
77075.1953125,-66.147523152456728
77099.609375,-64.925814647074361
77124.0234375,-64.623940962037466
77148.4375,-64.722313819266034
77172.8515625,-68.671846903248493
77197.265625,-73.859027559955379
77221.6796875,-81.589279677857121
77246.09375,-77.475967458554052
77270.5078125,-77.111766129957957
77294.921875,-74.854697250087682
77319.3359375,-76.511347442387361
77343.75,-79.409012244872088
77368.1640625,-76.125493866308474
77392.578125,-74.9335787065055
77416.9921875,-74.272683236378313
77441.40625,-70.030251474636373
77465.8203125,-66.359975170696444
77490.234375,-66.099572038016447
77514.6484375,-68.199236726853627
77539.0625,-68.263877059462061
77563.4765625,-67.705354402432391
77587.890625,-70.281841748683846
77612.3046875,-68.690104089312712
77636.71875,-66.098673275968906
77661.1328125,-65.36337557781971
77685.546875,-65.487413178079663
77709.9609375,-66.78789467137166
77734.375,-67.603037633318479
77758.7890625,-68.726310053158358
77783.203125,-69.312349112417181
77807.6171875,-67.425984316492091
77832.03125,-66.637508647129692
77856.4453125,-69.811789308685576
77880.859375,-73.131858188631256
77905.2734375,-71.973503452670116
77929.6875,-71.960161234021172
77954.1015625,-69.674569969712493
77978.515625,-69.069981829905089
78002.9296875,-69.78340892392302
78027.34375,-68.491504775597491
78051.7578125,-67.764720197822456
78076.171875,-67.483272745468213
78100.5859375,-66.460976337097378
78125,-68.54036255436155
78149.4140625,-75.338758434616381
78173.828125,-86.28900082019814
78198.2421875,-80.71199846799297
78222.65625,-74.420381244365529
78247.0703125,-73.060730512741088
78271.484375,-74.088769356495789
78295.8984375,-73.153915538694875
78320.3125,-71.833673779294458
78344.7265625,-70.032830740250233
78369.140625,-69.693620450716395
78393.5546875,-70.094388053120142
78417.96875,-69.050511687670621
78442.3828125,-67.960555356072845
78466.796875,-67.687340850833934
78491.2109375,-65.830332735683768
78515.625,-64.038737373592411
78540.0390625,-65.254607449030118
78564.453125,-68.854728602279934
78588.8671875,-73.025571405532489
78613.28125,-79.575650368166691
78637.6953125,-71.474305192002774
78662.109375,-70.697446327037127
78686.5234375,-74.621423478990337
78710.9375,-73.320273532771211
78735.3515625,-66.415721729072189
78759.765625,-63.762066647749165
78784.1796875,-64.40142771531265
78808.59375,-66.04990190610728
78833.0078125,-67.30476394995668
78857.421875,-67.62271543469862
78881.8359375,-67.315655744287511
78906.25,-67.303114187609523
78930.6640625,-66.86436049706802
78955.078125,-66.11047145609426
78979.4921875,-65.953611113740365
79003.90625,-65.962478595437403
79028.3203125,-65.907917850512916
79052.734375,-65.960116773724735
79077.1484375,-66.619412910761326
79101.5625,-65.9832794610886
79125.9765625,-65.489682185290008
79150.390625,-67.468998683249168
79174.8046875,-70.147466845514515
79199.21875,-74.576946708918598
79223.6328125,-69.632142215401359
79248.046875,-67.423183757384805
79272.4609375,-69.629777781627496
79296.875,-70.530343125513511
79321.2890625,-70.392791283507577
79345.703125,-72.166507301214423
79370.1171875,-73.247191928836244
79394.53125,-72.08845298655207
79418.9453125,-67.674729016897572
79443.359375,-65.478763069022392
79467.7734375,-66.460670590505828
79492.1875,-68.07937233725805
79516.6015625,-70.06706974274087
79541.015625,-72.616846330596616
79565.4296875,-78.606054377346027
79589.84375,-98.211971416918004
79614.2578125,-99.137071248065439
79638.671875,-90.031267971378497
79663.0859375,-79.817319221357124
79687.5,-77.382130924761867
79711.9140625,-75.043907340256865
79736.328125,-74.929405831744603
79760.7421875,-76.537091584430698
79785.15625,-76.256423153738481
79809.5703125,-74.957644962654001
79833.984375,-72.554100807798761
79858.3984375,-74.001241388315748
79882.8125,-96.903645336774971
79907.2265625,-74.729999981787842
79931.640625,-75.645666357358934
79956.0546875,-82.035660980554383
79980.46875,-74.305694509931527
80004.8828125,-70.851667914483912
80029.296875,-69.901534975192703
80053.7109375,-70.202856929035406
80078.125,-68.665543144471883
80102.5390625,-69.057682899672756
80126.953125,-72.977141346858673
80151.3671875,-75.145050327424357
80175.78125,-75.16471670171596
80200.1953125,-82.716938149452687
80224.609375,-90.604932721902983
80249.0234375,-86.081822972297346
80273.4375,-83.05387736813536
80297.8515625,-78.504591826444823
80322.265625,-72.19544923388321
80346.6796875,-69.196242773647114
80371.09375,-67.304479373134157
80395.5078125,-66.297534134301387
80419.921875,-67.375155223405187
80444.3359375,-67.841152360513689
80468.75,-66.607092800888893
80493.1640625,-67.100447932154012
80517.578125,-66.957619161506003
80541.9921875,-67.301650788209585
80566.40625,-70.466694930874439
80590.8203125,-77.229966903406208
80615.234375,-77.925352843828804
80639.6484375,-73.288840217668024
80664.0625,-73.420751507252163
80688.4765625,-75.157747901449284
80712.890625,-73.831315940575891
80737.3046875,-74.333741868755553
80761.71875,-74.476213924836216
80786.1328125,-73.205232791724683
80810.546875,-70.916666595938992
80834.9609375,-67.756244572375849
80859.375,-66.505751822801471
80883.7890625,-67.542191232016762
80908.203125,-72.344887881849758
80932.6171875,-80.88838071598262
80957.03125,-72.005572286985398
80981.4453125,-69.247168207186732
81005.859375,-66.976884043232687
81030.2734375,-65.872653194367231
81054.6875,-67.085633077132641
81079.1015625,-72.473954213665181
81103.515625,-89.88295670784143
81127.9296875,-74.977701083914383
81152.34375,-73.356448746432534
81176.7578125,-69.935293471638602
81201.171875,-69.137247405544542
81225.5859375,-70.984317949729402
81250,-74.743671543242115
81274.4140625,-77.06142156106516
81298.828125,-69.670906621173074
81323.2421875,-67.898875873322282
81347.65625,-71.159274704503474
81372.0703125,-75.348403427576514
81396.484375,-81.692412907090556
81420.8984375,-74.31897586554814
81445.3125,-73.680422819044097
81469.7265625,-71.685699249005467
81494.140625,-66.780144434912629
81518.5546875,-65.214697494071856
81542.96875,-65.583897052071364
81567.3828125,-65.677594929993489
81591.796875,-65.746576202537028
81616.2109375,-65.004715287620456
81640.625,-65.35439438558781
81665.0390625,-68.830598347506935
81689.453125,-76.487154273361313
81713.8671875,-85.279333450801374
81738.28125,-72.894324825099432
81762.6953125,-68.365468900358465
81787.109375,-66.977499656959964
81811.5234375,-67.369862622824513
81835.9375,-68.036437731064893
81860.3515625,-70.036321482629646
81884.765625,-75.26873150754507
81909.1796875,-79.905768859417464
81933.59375,-85.824769778622453
81958.0078125,-80.498062985482704
81982.421875,-73.679438215319195
82006.8359375,-73.988424724613409
82031.25,-77.167531037811059
82055.6640625,-82.773028906146124
82080.078125,-81.030572650048384
82104.4921875,-83.441074746566329
82128.90625,-79.370561106862425
82153.3203125,-77.876041048694645
82177.734375,-84.185584790396902
82202.1484375,-81.292422733960052
82226.5625,-75.949990780498325
82250.9765625,-74.509172178919968
82275.390625,-76.28525419795578
82299.8046875,-73.996589863615441
82324.21875,-69.42327508229701
82348.6328125,-67.086381719149387
82373.046875,-67.693208138776001
82397.4609375,-72.565192374991454
82421.875,-78.292858617641755
82446.2890625,-71.648946457090261
82470.703125,-70.92661310609482
82495.1171875,-73.430975006671346
82519.53125,-80.750701601138104
82543.9453125,-83.860792415603356
82568.359375,-75.902897309679318
82592.7734375,-77.167171452729349
82617.1875,-85.936566754146526
82641.6015625,-77.536398596638165
82666.015625,-74.030962341167609
82690.4296875,-74.554874343567462
82714.84375,-78.236686320075222
82739.2578125,-75.871226616391482
82763.671875,-72.617779263578456
82788.0859375,-77.615069915757317
82812.5,-82.812612008830655
82836.9140625,-74.084419212756487
82861.328125,-68.1545603528443
82885.7421875,-66.636551655542434
82910.15625,-67.210058142965025
82934.5703125,-67.94214832201429
82958.984375,-69.124995862378512
82983.3984375,-70.204982531346317
83007.8125,-75.263519698881296
83032.2265625,-81.952523844633006
83056.640625,-74.424028402271844
83081.0546875,-72.060065504052801
83105.46875,-71.626886761772923
83129.8828125,-71.984295686383646
83154.296875,-70.142663916871996
83178.7109375,-69.858777095658695
83203.125,-72.6640148751721
83227.5390625,-80.732636797046965
83251.953125,-78.586871378051882
83276.3671875,-82.137226114786316
83300.78125,-76.701939371297769
83325.1953125,-69.983025347569551
83349.609375,-66.995169727944372
83374.0234375,-66.004725459053574
83398.4375,-66.195570580089964
83422.8515625,-66.215066556768477
83447.265625,-67.32100551163424
83471.6796875,-72.567511110991859
83496.09375,-86.418998159577455
83520.5078125,-74.364387822365416
83544.921875,-75.550056694180896
83569.3359375,-85.098278893373376
83593.75,-80.928885685425598
83618.1640625,-74.781545111457618
83642.578125,-72.388448736050293
83666.9921875,-71.36337018119039
83691.40625,-72.422567636336453
83715.8203125,-75.329744838607766
83740.234375,-78.037566658256182
83764.6484375,-79.642184389522498
83789.0625,-78.660406699808419
83813.4765625,-73.288908278358804
83837.890625,-69.468527129013779
83862.3046875,-67.817727897193649
83886.71875,-66.891350624829983
83911.1328125,-67.486156025321577
83935.546875,-70.302107156348441
83959.9609375,-73.18594626549104
83984.375,-76.149594701308573
84008.7890625,-76.655916853658425
84033.203125,-74.105173711257862
84057.6171875,-73.214804163078611
84082.03125,-72.28711378682118
84106.4453125,-70.752943120192981
84130.859375,-72.704348089850029
84155.2734375,-82.920057715909152
84179.6875,-94.55504953806674
84204.1015625,-86.525984894225616
84228.515625,-73.981975196240086
84252.9296875,-70.959879881745877
84277.34375,-71.991305287112894
84301.7578125,-72.515488773690919
84326.171875,-73.223550529041901
84350.5859375,-76.88433319542608
84375,-77.887534132055492
84399.4140625,-72.884945348746271
84423.828125,-69.015299181036511
84448.2421875,-67.176660523817461
84472.65625,-68.32476090148306
84497.0703125,-70.188094892703376
84521.484375,-72.948663456643303
84545.8984375,-73.316004398970364
84570.3125,-69.778608271932768
84594.7265625,-68.233637372249362
84619.140625,-68.689257213684286
84643.5546875,-73.115878012756113
84667.96875,-74.344358183740141
84692.3828125,-69.961616060131163
84716.796875,-69.59107364861876
84741.2109375,-71.844778051626548
84765.625,-75.897571396596703
84790.0390625,-77.7102486949656
84814.453125,-74.2905547668569
84838.8671875,-72.398163163647297
84863.28125,-69.866936784198856
84887.6953125,-69.030236302801555
84912.109375,-71.748370855170492
84936.5234375,-70.280275232387964
84960.9375,-69.427026737186694
84985.3515625,-71.747853236215576
85009.765625,-74.165252495262138
85034.1796875,-75.323022853565902
85058.59375,-72.018725174260382
85083.0078125,-72.849687840490489
85107.421875,-76.369135547822353
85131.8359375,-72.513235510180323
85156.25,-67.968212008131999
85180.6640625,-66.688278520978983
85205.078125,-67.670060393838739
85229.4921875,-67.498901315983559
85253.90625,-66.165674052725464
85278.3203125,-66.515762244502696
85302.734375,-68.614931070494208
85327.1484375,-71.188508752213806
85351.5625,-75.4451258346581
85375.9765625,-77.85571821868588
85400.390625,-83.291255957527255
85424.8046875,-74.473145087654018
85449.21875,-69.424813366552968
85473.6328125,-65.757613475860694
85498.046875,-64.242479959033815
85522.4609375,-64.424051936316516
85546.875,-65.436216114602232
85571.2890625,-67.106930049750787
85595.703125,-68.40054990668385
85620.1171875,-68.878135809408519
85644.53125,-70.466410641650981
85668.9453125,-71.450706493601984
85693.359375,-71.854363803637227
85717.7734375,-73.772707242747586
85742.1875,-77.759332938777732
85766.6015625,-91.499394664296844
85791.015625,-75.084853096486142
85815.4296875,-67.801045516204368
85839.84375,-66.892650308680885
85864.2578125,-67.602156326166138
85888.671875,-68.508858775581956
85913.0859375,-72.312626093064281
85937.5,-74.701064836480782
85961.9140625,-73.833503737778329
85986.328125,-74.029196873561574
86010.7421875,-70.462514963691859
86035.15625,-66.891431053877739
86059.5703125,-64.759691515903484
86083.984375,-66.123049499254549
86108.3984375,-70.094589871771774
86132.8125,-73.435840541286893
86157.2265625,-75.568945152362701
86181.640625,-76.579718743755109
86206.0546875,-74.704860057209999
86230.46875,-73.788845934573629
86254.8828125,-71.537158095197157
86279.296875,-67.994546416663781
86303.7109375,-66.816962155700736
86328.125,-67.037373511171424
86352.5390625,-69.098293334025186
86376.953125,-80.322352835527511
86401.3671875,-73.771151567583416
86425.78125,-68.234495840958289
86450.1953125,-66.911132960123098
86474.609375,-66.673623538640086
86499.0234375,-67.113925681195781
86523.4375,-67.216170109157346
86547.8515625,-66.009643521828821
86572.265625,-63.374052550694287
86596.6796875,-62.4031887080112
86621.09375,-63.288937623862573
86645.5078125,-65.220017339355692
86669.921875,-70.641674273879389
86694.3359375,-75.718759261744168
86718.75,-73.611315251557471
86743.1640625,-71.203074800392898
86767.578125,-69.017002088594069
86791.9921875,-68.309423238987335
86816.40625,-66.350126385570178
86840.8203125,-63.371956780220991
86865.234375,-61.944328489515499
86889.6484375,-61.95014687808321
86914.0625,-62.966927574492047
86938.4765625,-66.312667428417114
86962.890625,-73.90028789597288
86987.3046875,-75.522641991909808
87011.71875,-70.608627213789418
87036.1328125,-67.337121881128951
87060.546875,-65.885272366806376
87084.9609375,-65.799251858463933
87109.375,-66.782342464567847
87133.7890625,-70.019092108036148
87158.203125,-75.082229682278836
87182.6171875,-77.462653006701856
87207.03125,-74.478996079953959
87231.4453125,-71.125797376019207
87255.859375,-68.292018170967509
87280.2734375,-69.062118071903583
87304.6875,-74.43039730145415
87329.1015625,-74.857873978731334
87353.515625,-67.979560442242104
87377.9296875,-67.66687370431228
87402.34375,-68.813697477541723
87426.7578125,-73.023106139202966
87451.171875,-81.770608575951655
87475.5859375,-73.916318265953436
87500,-70.810899806399732
87524.4140625,-69.517253716223138
87548.828125,-69.334551089505396
87573.2421875,-66.904563484960903
87597.65625,-64.169082617369625
87622.0703125,-62.586601746677168
87646.484375,-62.426728757244696
87670.8984375,-63.47953138109073
87695.3125,-64.659668445801188
87719.7265625,-66.322313101996741
87744.140625,-69.039405939905322
87768.5546875,-72.141006002157468
87792.96875,-75.154356637429743
87817.3828125,-82.259912162780481
87841.796875,-80.558836372134493
87866.2109375,-69.831078690974138
87890.625,-67.201652543624832
87915.0390625,-66.726721433346455
87939.453125,-66.380551409997523
87963.8671875,-66.319120488138253
87988.28125,-66.447552154153058
88012.6953125,-65.685690602962879
88037.109375,-63.342604422865037
88061.5234375,-62.491355577646786
88085.9375,-63.503717966802
88110.3515625,-64.651108074206604
88134.765625,-67.05043303906892
88159.1796875,-73.685092691694805
88183.59375,-90.021025981359841
88208.0078125,-74.228225777606426
88232.421875,-74.39298274293796
88256.8359375,-91.785808256240031
88281.25,-74.891232015683784
88305.6640625,-69.878327023603816
88330.078125,-67.546121996318305
88354.4921875,-66.407873428988495
88378.90625,-66.832284355058761
88403.3203125,-69.065003331592195
88427.734375,-69.046402856840132
88452.1484375,-67.529358241386831
88476.5625,-65.571530255178573
